storey_range,floor_area_sqm,no.of bto,resale application,remaining_lease_months,Distance to nearest MRT,Distance to CBD,isMatureEstate,over_under_classification
5,121.0,7314,26436.0,766,620.9915067,8307.450025,1,0
5,121.0,7314,26436.0,860,517.4780155,8812.403676,1,0
11,121.0,7314,26436.0,710,656.5874865,9889.29369,1,0
20,118.0,7314,26436.0,677,1020.930793,10600.52731,1,1
2,132.0,7314,26436.0,743,915.9348929,9326.589873,1,0
11,127.0,7314,26436.0,900,351.7831638,8208.768989,1,1
14,148.0,7314,26436.0,748,683.419754,10143.17322,1,1
11,142.0,7314,26436.0,859,586.5401098,7875.343658,1,0
14,148.0,7314,26436.0,747,683.419754,10143.17322,1,1
2,143.0,7314,26436.0,784,382.9147714,8765.599951,1,1
8,146.0,7314,26436.0,775,848.6573919,11160.54378,1,0
11,152.0,7314,26436.0,774,848.6573919,11160.54378,1,1
2,64.0,7314,26436.0,784,681.3848118,6791.406737,1,1
2,64.0,7314,26436.0,796,713.6670855,6921.816693,1,1
2,67.0,7314,26436.0,758,318.311024,7522.401925,1,1
5,67.0,7314,26436.0,756,318.311024,7522.401925,1,0
5,64.0,7314,26436.0,779,91.29146383,8907.985254,1,1
11,65.0,7314,26436.0,624,325.6211642,7935.033481,1,1
5,65.0,7314,26436.0,624,325.6211642,7935.033481,1,0
11,67.0,7314,26436.0,624,789.6572332,8179.627525,1,1
5,84.0,7314,26436.0,785,707.6442195,6769.914206,1,0
11,105.0,7314,26436.0,772,484.7904332,6954.367171,1,1
5,84.0,7314,26436.0,772,633.2638207,6818.303944,1,0
2,83.0,7314,26436.0,792,733.8471751,6880.670607,1,1
2,83.0,7314,26436.0,789,452.0031565,7296.827753,1,1
8,83.0,7314,26436.0,794,647.8825506,6997.883158,1,1
17,108.0,7314,26436.0,851,1019.048435,8287.045372,1,1
23,106.0,7314,26436.0,850,1110.94612,8308.307801,1,1
2,108.0,7314,26436.0,850,1070.716808,8621.716111,1,0
14,105.0,7314,26436.0,850,1119.124031,8453.647027,1,0
2,104.0,7314,26436.0,850,1137.571707,8346.122389,1,1
2,103.0,7314,26436.0,847,402.6750482,7782.63691,1,1
8,105.0,7314,26436.0,850,682.1094581,8101.189847,1,1
29,95.0,7314,26436.0,1079,804.7154129,8013.850838,1,0
2,108.0,7314,26436.0,850,919.0886311,8134.826228,1,0
29,95.0,7314,26436.0,1079,821.5118548,7986.874503,1,1
26,95.0,7314,26436.0,1079,866.2375854,8059.137071,1,0
8,92.0,7314,26436.0,764,394.904218,7592.64863,1,1
5,89.0,7314,26436.0,786,138.6830501,8904.291858,1,1
8,105.0,7314,26436.0,819,492.6913101,8510.332424,1,1
8,122.0,7314,26436.0,785,998.3672021,6609.063811,1,0
8,122.0,7314,26436.0,792,912.8172257,6714.851373,1,0
11,122.0,7314,26436.0,803,801.6528195,6778.530484,1,1
14,121.0,7314,26436.0,785,596.5825799,6838.451963,1,1
5,122.0,7314,26436.0,802,801.6528195,6778.530484,1,1
20,121.0,7314,26436.0,783,517.1338696,6708.712613,1,1
5,121.0,7314,26436.0,783,533.5855402,6742.232147,1,1
5,128.0,7314,26436.0,802,843.0931786,6700.815964,1,0
23,121.0,7314,26436.0,780,582.6165587,6781.311703,1,0
20,131.0,7314,26436.0,804,819.2214297,7204.801432,1,0
8,121.0,7314,26436.0,791,622.8813533,7038.02256,1,1
2,120.0,7314,26436.0,790,353.7689959,7157.319101,1,1
29,120.0,7314,26436.0,1079,866.2375854,8059.137071,1,1
8,121.0,7314,26436.0,921,754.2110084,8036.145729,1,1
20,120.0,7314,26436.0,771,58.81388491,8918.034031,1,1
5,120.0,7314,26436.0,820,575.0517434,8599.335256,1,1
20,163.0,7314,26436.0,786,692.6622917,7031.084498,1,1
11,148.0,7314,26436.0,850,1141.693785,8389.620574,1,1
8,147.0,7314,26436.0,850,1128.997714,8433.187738,1,1
2,146.0,7314,26436.0,850,749.8385802,8164.966026,1,1
5,146.0,7314,26436.0,850,749.8385802,8164.966026,1,0
8,146.0,7314,26436.0,766,141.5637945,7337.53623,1,1
5,67.0,7314,26436.0,762,445.8354746,12965.68246,0,0
2,69.0,7314,26436.0,764,866.9743736,12691.74417,0,0
2,67.0,7314,26436.0,765,751.8721959,12713.94299,0,0
8,67.0,7314,26436.0,760,630.1860891,12933.40004,0,1
2,67.0,7314,26436.0,765,751.8721959,12713.94299,0,1
2,73.0,7314,26436.0,765,794.9112999,12796.81438,0,0
11,67.0,7314,26436.0,759,628.1546942,12753.63296,0,0
2,68.0,7314,26436.0,792,372.3160555,14139.08777,0,1
11,64.0,7314,26436.0,799,607.4388601,14377.37288,0,0
5,73.0,7314,26436.0,786,509.4958763,14255.52658,0,1
11,60.0,7314,26436.0,788,604.5548903,13160.50921,0,1
8,68.0,7314,26436.0,803,856.6450247,14616.8537,0,0
8,73.0,7314,26436.0,792,848.4836336,14617.96704,0,1
8,73.0,7314,26436.0,759,413.0794634,13785.89038,0,0
5,68.0,7314,26436.0,755,614.2283188,13930.03376,0,1
11,73.0,7314,26436.0,756,469.7552808,13843.2536,0,0
2,67.0,7314,26436.0,759,966.8206467,13936.93038,0,0
23,90.0,7314,26436.0,986,189.984963,13560.61204,0,1
8,104.0,7314,26436.0,762,256.9205467,13589.92975,0,1
5,96.0,7314,26436.0,763,575.2955164,12851.20203,0,1
5,84.0,7314,26436.0,768,1163.866382,12428.73101,0,1
11,84.0,7314,26436.0,766,1071.302086,12497.87523,0,1
8,91.0,7314,26436.0,768,591.0171471,13025.4796,0,0
5,96.0,7314,26436.0,768,537.811756,13033.8019,0,1
2,96.0,7314,26436.0,759,898.5885766,12665.62481,0,0
11,93.0,7314,26436.0,767,591.0171471,13025.4796,0,0
2,104.0,7314,26436.0,759,763.5083402,13939.37198,0,0
17,102.0,7314,26436.0,916,890.0679599,12501.54794,0,1
8,92.0,7314,26436.0,923,1203.260971,12225.9666,0,1
11,92.0,7314,26436.0,922,1161.698996,12224.13333,0,1
2,93.0,7314,26436.0,766,515.2312308,14253.67883,0,0
5,84.0,7314,26436.0,784,428.8713538,14193.49253,0,1
5,103.0,7314,26436.0,788,437.09925,13603.93769,0,1
2,84.0,7314,26436.0,788,666.8562716,13140.97355,0,0
8,94.0,7314,26436.0,799,958.358577,14717.45206,0,0
2,92.0,7314,26436.0,996,807.5701305,14183.07831,0,0
2,92.0,7314,26436.0,1001,413.1383834,13982.67449,0,1
20,92.0,7314,26436.0,1001,413.1383834,13982.67449,0,0
5,86.0,7314,26436.0,996,807.5701305,14183.07831,0,1
8,103.0,7314,26436.0,752,343.6865352,13716.47698,0,1
2,105.0,7314,26436.0,756,865.4340484,14000.84742,0,0
20,103.0,7314,26436.0,767,945.2815102,14137.11504,0,1
8,103.0,7314,26436.0,759,920.1404674,13969.01336,0,0
2,91.0,7314,26436.0,755,750.9609351,13809.82508,0,1
20,110.0,7314,26436.0,986,220.9510567,13575.10448,0,1
11,113.0,7314,26436.0,984,220.9510567,13575.10448,0,1
2,121.0,7314,26436.0,766,966.2316134,12729.314,0,0
14,121.0,7314,26436.0,912,1201.506701,12195.84488,0,1
17,118.0,7314,26436.0,907,653.7618992,13633.16887,0,1
11,132.0,7314,26436.0,760,288.8278301,13657.7097,0,1
14,132.0,7314,26436.0,762,334.2418719,13666.31357,0,0
5,132.0,7314,26436.0,759,288.8278301,13657.7097,0,1
8,121.0,7314,26436.0,808,617.5442325,13700.96269,0,1
17,144.0,7314,26436.0,912,270.8332001,13495.41894,0,0
11,150.0,7314,26436.0,766,385.13029,13749.28379,0,1
11,155.0,7314,26436.0,763,334.8320494,13675.02256,0,1
5,150.0,7314,26436.0,766,385.13029,13749.28379,0,0
14,145.0,7314,26436.0,764,442.072104,13799.05947,0,1
5,141.0,7314,26436.0,765,490.2655585,12895.0506,0,1
2,149.0,7314,26436.0,765,440.9314316,12954.92441,0,0
8,149.0,7314,26436.0,765,490.2655585,12895.0506,0,0
14,142.0,7314,26436.0,756,753.9491228,14065.62649,0,1
2,142.0,7314,26436.0,914,992.4051718,12386.61553,0,0
2,144.0,7314,26436.0,914,1318.187702,12078.46259,0,1
5,146.0,7314,26436.0,779,174.0172265,13737.73366,0,1
8,150.0,7314,26436.0,783,431.3379862,13661.25596,0,1
5,146.0,7314,26436.0,783,431.3379862,13661.25596,0,1
26,62.0,7314,26436.0,1132,197.5449013,2275.107244,1,0
5,65.0,7314,26436.0,621,490.633061,2798.302878,1,0
2,67.0,7314,26436.0,735,861.9773452,2561.558995,1,0
2,72.0,7314,26436.0,710,261.4727048,919.3141106,1,1
11,64.0,7314,26436.0,574,330.1490389,2405.767671,1,0
8,64.0,7314,26436.0,573,330.1490389,2405.767671,1,0
8,60.0,7314,26436.0,549,802.4672304,4357.938266,1,1
8,82.0,7314,26436.0,688,1000.823931,2164.320508,1,0
5,67.0,7314,26436.0,720,987.8655555,1939.633841,1,0
8,64.0,7314,26436.0,738,929.797427,4554.197567,1,1
8,58.0,7314,26436.0,574,215.8119976,2435.784614,1,1
11,58.0,7314,26436.0,574,192.7281516,2427.261391,1,1
11,60.0,7314,26436.0,1048,445.9711309,2634.536976,1,0
2,88.0,7314,26436.0,616,497.7260306,1962.653744,1,0
14,62.0,7314,26436.0,1096,582.7295776,2087.383494,1,1
2,75.0,7314,26436.0,615,350.6004131,1886.628661,1,1
8,54.0,7314,26436.0,580,118.249895,1961.058927,1,1
5,59.0,7314,26436.0,643,1287.30594,3212.568448,1,1
14,65.0,7314,26436.0,650,1171.794194,3089.251817,1,1
11,65.0,7314,26436.0,650,1171.794194,3089.251817,1,0
2,73.0,7314,26436.0,676,447.3020874,4014.780729,1,0
11,67.0,7314,26436.0,675,374.1261316,4385.042362,1,1
8,73.0,7314,26436.0,675,447.3020874,4014.780729,1,1
11,67.0,7314,26436.0,675,374.1261316,4385.042362,1,0
11,81.0,7314,26436.0,660,606.5829522,4023.757334,1,1
8,73.0,7314,26436.0,659,523.7433198,4124.843025,1,1
11,67.0,7314,26436.0,659,606.5829522,4023.757334,1,1
14,70.0,7314,26436.0,655,856.1611565,2967.394714,1,1
8,70.0,7314,26436.0,655,624.7761277,2892.927201,1,0
32,68.0,7314,26436.0,1103,417.6719463,4564.485903,1,0
8,59.0,7314,26436.0,654,973.8510307,2865.15762,1,0
26,87.0,7314,26436.0,1132,197.5449013,2275.107244,1,1
20,100.0,7314,26436.0,1008,301.8695527,2183.863178,1,0
14,92.0,7314,26436.0,1131,244.3809264,2231.016543,1,0
8,92.0,7314,26436.0,1131,244.3809264,2231.016543,1,0
2,93.0,7314,26436.0,734,861.9773452,2561.558995,1,0
11,103.0,7314,26436.0,761,1190.012532,2361.986211,1,1
2,104.0,7314,26436.0,753,978.8742741,2559.102957,1,0
23,90.0,7314,26436.0,975,567.7253501,868.4934051,1,1
20,90.0,7314,26436.0,968,1057.222127,3906.583989,1,0
11,94.0,7314,26436.0,1100,394.3942058,2476.268406,1,1
17,89.0,7314,26436.0,1099,444.909214,2549.783152,1,1
29,89.0,7314,26436.0,1099,460.1740484,2506.632451,1,1
14,80.0,7314,26436.0,585,544.2662202,3222.105643,1,1
47,93.0,7314,26436.0,1171,617.1515284,3073.138429,1,1
2,103.0,7314,26436.0,902,783.2641126,4712.547928,1,1
2,92.0,7314,26436.0,687,1000.823931,2164.320508,1,1
17,85.0,7314,26436.0,1048,391.5675638,2595.82353,1,1
20,90.0,7314,26436.0,984,142.7777872,2568.059538,1,0
14,92.0,7314,26436.0,975,390.2957748,2481.144549,1,1
5,90.0,7314,26436.0,982,162.5987955,2483.600329,1,1
2,85.0,7314,26436.0,1047,391.5675638,2595.82353,1,0
32,93.0,7314,26436.0,1096,467.6151526,2174.956694,1,0
5,84.0,7314,26436.0,782,397.9839855,4042.157036,1,1
5,84.0,7314,26436.0,778,345.3669998,4023.580198,1,1
14,90.0,7314,26436.0,1010,156.3507414,3602.429464,1,0
11,100.0,7314,26436.0,1011,102.3158722,3669.514728,1,1
29,100.0,7314,26436.0,1011,102.3158722,3669.514728,1,0
2,100.0,7314,26436.0,1023,85.13613827,3740.433726,1,0
14,100.0,7314,26436.0,1023,85.13613827,3740.433726,1,0
8,96.0,7314,26436.0,734,919.1380911,1847.9958,1,1
11,92.0,7314,26436.0,682,308.1292861,4285.179684,1,0
11,91.0,7314,26436.0,676,542.7608315,4212.343545,1,1
2,91.0,7314,26436.0,676,494.1378526,4232.796736,1,1
8,91.0,7314,26436.0,660,491.8293717,3981.907825,1,0
11,91.0,7314,26436.0,660,536.0827311,3962.428841,1,1
8,91.0,7314,26436.0,659,536.0827311,3962.428841,1,0
8,82.0,7314,26436.0,655,766.0995394,2808.285463,1,0
14,82.0,7314,26436.0,655,766.0995394,2808.285463,1,1
14,82.0,7314,26436.0,655,978.4652948,2950.507354,1,1
14,115.0,7314,26436.0,1008,333.7756191,2182.85204,1,1
8,112.0,7314,26436.0,1132,157.1169502,2349.245274,1,0
23,112.0,7314,26436.0,1131,157.1169502,2349.245274,1,0
14,115.0,7314,26436.0,1008,279.3537552,1994.442441,1,0
14,112.0,7314,26436.0,1131,157.1169502,2349.245274,1,0
17,119.0,7314,26436.0,741,608.0301845,2593.943971,1,0
23,122.0,7314,26436.0,767,626.0596087,2629.553072,1,1
5,122.0,7314,26436.0,778,607.6705984,4197.73909,1,0
14,110.0,7314,26436.0,984,177.4187421,2607.673635,1,1
11,110.0,7314,26436.0,1048,357.106263,2625.581963,1,0
5,120.0,7314,26436.0,930,789.6364494,4522.035829,1,1
11,110.0,7314,26436.0,963,582.4994869,2265.268757,1,0
11,122.0,7314,26436.0,777,693.7917921,4275.515708,1,1
20,115.0,7314,26436.0,957,321.6060721,3636.920064,1,0
17,115.0,7314,26436.0,1011,159.6185809,3768.360861,1,1
20,115.0,7314,26436.0,1010,238.9937242,3822.549932,1,0
29,115.0,7314,26436.0,1008,187.7237869,3655.574835,1,1
5,122.0,7314,26436.0,696,781.719723,1489.912897,1,1
17,122.0,7314,26436.0,696,781.719723,1489.912897,1,1
23,119.0,7314,26436.0,963,1121.528566,2950.081474,1,0
17,117.0,7314,26436.0,676,560.0408827,4337.287717,1,1
20,117.0,7314,26436.0,660,711.3977052,2895.530103,1,1
11,118.0,7314,26436.0,655,973.8510307,2865.15762,1,0
20,119.0,7314,26436.0,633,261.9051645,2129.808949,1,1
11,117.0,7314,26436.0,633,261.9051645,2129.808949,1,1
8,73.0,7314,26436.0,806,1365.937171,13702.12801,0,1
5,68.0,7314,26436.0,1143,955.7379393,14049.71606,0,0
14,68.0,7314,26436.0,1142,955.7379393,14049.71606,0,0
11,73.0,7314,26436.0,797,860.5436325,13801.01903,0,1
11,73.0,7314,26436.0,809,1256.651908,13121.20527,0,1
5,73.0,7314,26436.0,813,803.6787825,13528.85791,0,1
8,68.0,7314,26436.0,1127,1486.64047,14386.05586,0,0
8,67.0,7314,26436.0,1119,1600.553447,14631.39785,0,0
8,67.0,7314,26436.0,1118,1526.262147,14563.6682,0,0
14,67.0,7314,26436.0,1130,1289.001886,14876.97977,0,0
20,67.0,7314,26436.0,1130,936.4491792,15325.86885,0,1
23,67.0,7314,26436.0,1130,936.4491792,15325.86885,0,0
23,67.0,7314,26436.0,1130,936.4491792,15325.86885,0,0
2,115.0,7314,26436.0,816,1271.700047,13448.69335,0,0
5,100.0,7314,26436.0,933,551.1158628,14721.77735,0,1
8,90.0,7314,26436.0,962,429.5559454,14733.89752,0,1
14,93.0,7314,26436.0,1143,1082.363035,13967.64957,0,0
2,93.0,7314,26436.0,1143,1029.371086,13914.65211,0,1
11,93.0,7314,26436.0,1143,1057.118147,13926.75807,0,0
11,104.0,7314,26436.0,812,1085.875017,14338.40933,0,0
8,93.0,7314,26436.0,1142,1029.371086,13914.65211,0,0
14,93.0,7314,26436.0,1142,928.6262643,13976.51973,0,0
11,93.0,7314,26436.0,1142,955.7379393,14049.71606,0,0
11,93.0,7314,26436.0,1142,1057.118147,13926.75807,0,0
14,93.0,7314,26436.0,1142,1082.363035,13967.64957,0,0
8,93.0,7314,26436.0,1142,1082.363035,13967.64957,0,0
5,102.0,7314,26436.0,920,443.8693495,14014.59417,0,1
2,102.0,7314,26436.0,919,1151.429227,14640.90295,0,0
11,91.0,7314,26436.0,920,1260.370257,14628.53183,0,0
14,91.0,7314,26436.0,980,127.619142,14445.60943,0,1
5,91.0,7314,26436.0,979,199.1649797,14419.99833,0,1
11,84.0,7314,26436.0,788,1066.767779,13338.06844,0,0
2,89.0,7314,26436.0,806,878.7691484,13690.84781,0,0
5,103.0,7314,26436.0,806,1176.449234,13270.44086,0,0
8,84.0,7314,26436.0,798,1265.216898,13039.68512,0,1
17,102.0,7314,26436.0,923,355.5864172,14124.58522,0,1
2,100.0,7314,26436.0,923,422.7868493,14079.96167,0,1
2,103.0,7314,26436.0,813,803.6787825,13528.85791,0,0
2,92.0,7314,26436.0,1126,1427.351877,14670.41288,0,0
17,92.0,7314,26436.0,1131,1289.001886,14876.97977,0,0
5,93.0,7314,26436.0,1127,1397.57555,14416.69248,0,0
14,92.0,7314,26436.0,1126,1427.351877,14670.41288,0,0
5,92.0,7314,26436.0,1131,1343.066681,14908.19823,0,0
5,92.0,7314,26436.0,1119,1526.262147,14563.6682,0,0
2,90.0,7314,26436.0,967,1669.513737,14408.96811,0,0
11,92.0,7314,26436.0,1126,1351.370782,14683.34069,0,0
14,93.0,7314,26436.0,1126,1397.57555,14416.69248,0,0
11,93.0,7314,26436.0,1126,1397.57555,14416.69248,0,0
8,92.0,7314,26436.0,1130,1378.917549,14893.57665,0,0
14,93.0,7314,26436.0,1092,1457.734058,14524.54217,0,0
2,92.0,7314,26436.0,1126,1376.015411,14598.7321,0,0
8,92.0,7314,26436.0,1125,1427.351877,14670.41288,0,0
2,92.0,7314,26436.0,1125,1351.370782,14683.34069,0,0
11,92.0,7314,26436.0,1125,1427.351877,14670.41288,0,0
11,92.0,7314,26436.0,1130,1378.917549,14893.57665,0,0
8,93.0,7314,26436.0,1118,1594.207081,14591.94897,0,0
23,93.0,7314,26436.0,1128,942.0725264,15362.38465,0,1
20,90.0,7314,26436.0,996,854.9768099,15174.10702,0,0
11,92.0,7314,26436.0,1130,1017.923355,15399.4389,0,0
17,91.0,7314,26436.0,930,339.6220048,14620.23816,0,1
14,93.0,7314,26436.0,1107,759.6111514,15184.09604,0,0
17,92.0,7314,26436.0,1128,864.164691,15276.54274,0,1
23,92.0,7314,26436.0,1128,964.7357428,15396.95586,0,1
8,92.0,7314,26436.0,1128,964.7357428,15396.95586,0,0
26,92.0,7314,26436.0,1128,970.4223311,15325.2126,0,1
17,92.0,7314,26436.0,1130,1017.923355,15399.4389,0,0
2,91.0,7314,26436.0,929,298.8924941,14561.62388,0,1
14,91.0,7314,26436.0,962,766.4346107,15030.71249,0,1
20,92.0,7314,26436.0,1128,1017.923355,15399.4389,0,1
5,92.0,7314,26436.0,1128,970.4223311,15325.2126,0,0
5,93.0,7314,26436.0,1106,759.6111514,15184.09604,0,0
14,92.0,7314,26436.0,1130,970.4223311,15325.2126,0,0
26,93.0,7314,26436.0,1001,739.0250503,15107.49238,0,1
8,128.0,7314,26436.0,813,1339.209915,14358.59521,0,1
5,122.0,7314,26436.0,806,1019.671618,13844.08947,0,1
2,110.0,7314,26436.0,967,539.7086368,14828.3188,0,1
8,113.0,7314,26436.0,1143,924.2473206,14024.08321,0,0
8,113.0,7314,26436.0,1143,1057.118147,13926.75807,0,0
17,113.0,7314,26436.0,1143,1057.118147,13926.75807,0,1
14,113.0,7314,26436.0,1143,928.6262643,13976.51973,0,0
11,113.0,7314,26436.0,1142,1029.371086,13914.65211,0,0
11,113.0,7314,26436.0,1142,1057.118147,13926.75807,0,1
11,113.0,7314,26436.0,1142,924.2473206,14024.08321,0,0
17,113.0,7314,26436.0,1142,1057.118147,13926.75807,0,1
17,113.0,7314,26436.0,1142,1082.363035,13967.64957,0,1
8,121.0,7314,26436.0,816,1089.729005,14134.49122,0,1
14,113.0,7314,26436.0,1142,1082.363035,13967.64957,0,0
2,122.0,7314,26436.0,923,1151.135371,14740.06851,0,1
5,121.0,7314,26436.0,924,1215.319073,14756.5128,0,1
8,120.0,7314,26436.0,931,669.3057576,14699.67366,0,1
5,110.0,7314,26436.0,980,127.619142,14445.60943,0,0
14,112.0,7314,26436.0,979,199.1649797,14419.99833,0,1
11,110.0,7314,26436.0,963,389.6433076,14309.28188,0,1
20,110.0,7314,26436.0,962,451.8082118,14281.72672,0,1
8,134.0,7314,26436.0,810,750.6676223,14312.76588,0,0
11,113.0,7314,26436.0,1131,1378.917549,14893.57665,0,1
11,110.0,7314,26436.0,974,1672.698825,14475.18801,0,0
5,112.0,7314,26436.0,972,1712.777214,14555.17619,0,0
2,112.0,7314,26436.0,1126,1416.394601,14714.47991,0,0
2,112.0,7314,26436.0,1126,1439.463637,14615.46309,0,0
5,113.0,7314,26436.0,1131,1378.917549,14893.57665,0,0
11,113.0,7314,26436.0,1130,1378.917549,14893.57665,0,0
14,113.0,7314,26436.0,1130,1378.917549,14893.57665,0,0
14,113.0,7314,26436.0,1130,1343.066681,14908.19823,0,1
8,113.0,7314,26436.0,1130,1343.066681,14908.19823,0,1
2,110.0,7314,26436.0,960,965.6886461,14933.29246,0,1
20,110.0,7314,26436.0,996,761.2088727,15150.00607,0,1
14,112.0,7314,26436.0,1128,942.0725264,15362.38465,0,0
29,110.0,7314,26436.0,996,744.8747061,15084.70569,0,1
11,146.0,7314,26436.0,801,549.9011838,13915.76624,0,0
2,142.0,7314,26436.0,801,549.9011838,13915.76624,0,1
11,142.0,7314,26436.0,929,745.7301827,14724.91544,0,0
5,143.0,7314,26436.0,928,784.8878842,14628.78244,0,1
5,142.0,7314,26436.0,933,436.3510399,14518.81749,0,1
26,125.0,7314,26436.0,980,165.140388,14366.68881,0,1
2,145.0,7314,26436.0,801,749.085053,13742.20029,0,1
5,130.0,7314,26436.0,969,1625.616399,14312.8821,0,1
8,128.0,7314,26436.0,975,1716.997375,14533.55749,0,1
2,130.0,7314,26436.0,960,873.8921502,14923.97716,0,1
11,65.0,7314,26436.0,654,250.4255499,6204.098556,1,0
11,76.0,7314,26436.0,630,127.1286669,6087.505649,1,0
5,122.0,7314,26436.0,803,329.2999007,10414.00633,1,1
11,127.0,7314,26436.0,813,363.7709693,10397.99156,1,1
8,150.0,7314,26436.0,803,277.3742909,10368.68088,1,0
2,146.0,7314,26436.0,802,467.1312238,10694.33445,1,1
14,76.0,7314,26436.0,596,659.7465801,1300.461263,1,1
2,65.0,7314,26436.0,674,253.1202423,2489.498048,1,0
11,74.0,7314,26436.0,752,258.5894823,2596.323697,1,0
8,59.0,7314,26436.0,665,381.0985169,639.9605622,1,1
5,70.0,7314,26436.0,664,339.9263816,603.5151761,1,0
17,59.0,7314,26436.0,664,376.8419161,625.8952202,1,1
11,60.0,7314,26436.0,684,129.3822581,597.7000863,1,1
14,60.0,7314,26436.0,780,215.1536895,1638.17177,1,1
14,68.0,7314,26436.0,682,215.6602574,1593.870152,1,1
17,60.0,7314,26436.0,681,215.6602574,1593.870152,1,0
47,93.0,7314,26436.0,1072,264.8134636,822.8422894,1,0
44,93.0,7314,26436.0,1072,504.8332223,769.0412641,1,0
5,85.0,7314,26436.0,977,404.4311084,2766.70608,1,0
17,83.0,7314,26436.0,713,209.1687651,728.2847696,1,1
5,109.0,7314,26436.0,747,317.8906409,2671.883178,1,0
5,102.0,7314,26436.0,768,100.4782419,2453.984154,1,0
47,105.0,7314,26436.0,1072,455.0543194,775.6130513,1,0
26,105.0,7314,26436.0,1072,504.8332223,769.0412641,1,1
5,105.0,7314,26436.0,970,372.8846446,2685.936586,1,0
17,105.0,7314,26436.0,969,433.6539974,2748.491141,1,0
2,105.0,7314,26436.0,969,433.6539974,2748.491141,1,0
23,118.0,7314,26436.0,664,304.6846686,573.6907688,1,1
8,68.0,7314,26436.0,1136,1128.56085,15848.12627,0,1
5,67.0,7314,26436.0,1120,482.7888072,16930.27097,0,0
8,67.0,7314,26436.0,1119,492.8862875,16986.00908,0,1
5,67.0,7314,26436.0,680,722.2711014,15065.53535,0,1
2,104.0,7314,26436.0,879,813.4894874,15709.59227,0,0
2,100.0,7314,26436.0,929,1133.461341,16391.38194,0,1
8,104.0,7314,26436.0,850,450.9900863,16206.14917,0,0
2,100.0,7314,26436.0,931,1142.71312,16341.17022,0,1
2,114.0,7314,26436.0,826,672.2461975,16073.24759,0,0
8,104.0,7314,26436.0,849,450.9900863,16206.14917,0,0
2,106.0,7314,26436.0,861,917.9406932,16121.61624,0,1
2,106.0,7314,26436.0,849,591.3877061,15989.90325,0,0
2,104.0,7314,26436.0,849,591.3877061,15989.90325,0,1
8,114.0,7314,26436.0,825,801.9232756,16110.86108,0,1
8,104.0,7314,26436.0,861,810.1633426,16272.16503,0,0
11,91.0,7314,26436.0,907,884.231628,16574.99862,0,1
2,104.0,7314,26436.0,860,575.1252366,16502.14544,0,1
5,106.0,7314,26436.0,860,553.2340258,16461.63206,0,1
2,104.0,7314,26436.0,860,370.392269,16562.70714,0,0
2,104.0,7314,26436.0,849,711.2969743,16405.5557,0,1
2,93.0,7314,26436.0,1137,1096.710152,16151.72989,0,1
5,93.0,7314,26436.0,1137,1144.800078,15962.53636,0,1
5,93.0,7314,26436.0,1137,1170.865847,15810.79483,0,0
5,93.0,7314,26436.0,1137,1128.56085,15848.12627,0,0
11,93.0,7314,26436.0,1137,1144.800078,15962.53636,0,0
5,93.0,7314,26436.0,1137,1170.865847,15810.79483,0,1
2,93.0,7314,26436.0,1137,1199.821598,16155.9612,0,1
2,93.0,7314,26436.0,1137,1170.865847,15810.79483,0,0
11,93.0,7314,26436.0,1137,1147.597942,16010.42861,0,1
11,93.0,7314,26436.0,1136,1199.821598,16155.9612,0,1
14,93.0,7314,26436.0,1137,1138.803585,16099.9284,0,1
14,92.0,7314,26436.0,1102,1112.617358,16215.5871,0,1
11,93.0,7314,26436.0,1137,1087.064455,16036.04345,0,0
8,93.0,7314,26436.0,1136,1128.56085,15848.12627,0,0
17,93.0,7314,26436.0,1146,1064.631352,15409.41068,0,1
2,100.0,7314,26436.0,941,510.5796692,17400.74836,0,1
17,91.0,7314,26436.0,980,648.309885,17059.08243,0,1
8,106.0,7314,26436.0,936,689.5423088,17673.47605,0,0
2,91.0,7314,26436.0,979,648.309885,17059.08243,0,1
5,105.0,7314,26436.0,936,590.8252417,17617.88994,0,0
5,104.0,7314,26436.0,861,256.3012678,16188.58336,0,1
5,106.0,7314,26436.0,820,333.8445306,16012.59518,0,1
5,105.0,7314,26436.0,821,809.3908499,15527.50933,0,0
14,113.0,7314,26436.0,916,172.2836625,16892.78129,0,1
2,92.0,7314,26436.0,1119,408.7482465,16928.1464,0,0
2,92.0,7314,26436.0,689,756.4954364,14999.01963,0,0
11,104.0,7314,26436.0,808,825.1471119,15483.61213,0,0
11,123.0,7314,26436.0,943,1275.313621,16645.05474,0,0
